12,12,6,5,4,3,13,14,24,24,1,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,3,12,11,5,6,0,0,9,8,0,0,0,0,1,1,7,7,10,9,9,9,6,8,10,10,5,4,5,5,13,11,10,9,0,0,7,7,23,23,9,8,1,1,0,0,9,11,1,0,6,5,9,11,15,15,18,17,12,11,5,5,4,4,21,22,12,11,15,15,25,24,25,26,7,6,11,7,1,1,6,6,0,0,5,8,11,9,4,3,19,20,3,3,0,0,32,31,24,24,17,18,13,11,1,1,11,9,15,13,11,11,17,17,13,13,3,1,10,11,13,11,19,20,17,17,20,19,19,17,8,9,12,12,11,9,0,0,15,17,24,25,40,39,32,33,32,31,34,33,23,23,29,28,39,39,36,34,24,25,33,33,42,42,38,39,32,31,31,31,36,35,28,28,34,34,37,37,39,39,35,35,31,31,27,27,25,24,27,27,36,36,41,41,31,31,20,19,41,40,39,39,41,41,35,35,44,43,43,41,33,35,35,35,23,22,34,34,35,33,29,29,31,31,32,32,32,29,29,30,26,26,30,30,18,18,18,16,22,22,30,30,32,33,31,31,43,39,37,38,29,29,33,34,38,37,31,30,30,29,25,23,14,13,2,1,27,25,31,33,27,27,23,23,24,23,17,17,22,21,23,21,31,31,34,33,19,19,33,33,19,19,16,15,39,37,39,37,18,17,20,20,34,33,33,33,27,26,22,22,24,25,15,15,29,29,32,32,31,31,27,26,29,31,31,31,26,26,23,23,22,19,27,29,24,23,19,19,22,20,19,19,27,26,28,28,25,23,20,20,17,17,13,14,16,15,17,17,13,13,15,15,19,19,19,19,32,32,38,38,21,21,23,22,24,23,16,16,23,22,23,23,35,35,20,20,33,30,32,34,12,11,25,24,22,23,23,23,3,1,22,22,25,24,25,26,14,15,17,15,21,21,17,18,32,31,31,32,34,32,21,19,29,28,4,3,10,9,13,13,24,22,30,29,28,29,15,13,19,19,21,20,17,16,21,21,18,16,11,13,19,17,26,25,1,1,17,16,11,9,19,17,13,13,6,5,23,23,17,18,21,21,10,9,27,28,24,23,16,15,27,27,28,27,13,14,4,3,19,19,41,41,27,26,30,31,17,17,11,11,13,13,26,24,19,19,10,7,11,12,23,23,19,18,20,21,23,22,17,15,15,15,16,17,21,19,23,23,25,24,3,3,0,1,3,1,17,18,19,19,16,15,13,12,28,27,24,23,5,3,27,26,4,3,19,18,12,11,14,16,8,7,6,3,11,12,13,13,13,12,11,12,14,13,18,21,24,21,6,6,10,11,26,25,18,16,15,15,16,16,32,30,8,5,15,15,23,23,27,25,23,23,16,15,20,19,
5,5,0,0,2,0,9,10,16,15,1,0,7,7,2,3,13,12,4,4,0,0,0,0,0,0,3,4,10,8,0,0,0,0,0,0,3,4,6,5,0,0,0,0,0,0,0,0,0,0,11,5,7,5,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,2,2,6,6,0,0,0,2,10,6,0,0,3,3,19,17,21,20,14,14,14,15,15,15,22,22,8,5,12,13,16,14,29,30,21,19,9,5,0,0,11,10,1,1,3,8,8,7,0,0,17,17,2,1,0,0,25,25,9,7,6,6,25,23,14,14,10,9,10,9,5,4,16,15,9,11,13,12,18,18,16,15,16,19,17,16,17,18,17,16,7,7,6,7,24,23,8,12,21,25,27,28,43,43,40,41,36,36,36,36,27,25,26,27,33,32,35,34,33,33,35,35,37,36,34,35,33,33,20,20,31,31,37,37,25,25,31,31,31,31,23,23,31,31,25,25,26,25,25,25,41,40,25,25,23,23,17,16,35,35,42,42,43,43,35,35,38,37,43,42,40,41,37,37,34,33,37,37,29,28,26,26,25,25,29,29,35,33,29,31,27,27,45,45,27,27,29,28,31,30,33,33,29,28,28,29,45,43,42,43,23,21,29,31,37,34,28,29,31,29,28,28,17,15,14,14,22,19,28,29,31,31,24,23,31,31,34,34,26,25,22,21,30,29,30,29,15,15,33,33,28,28,22,21,31,30,34,34,23,21,20,20,41,41,27,27,23,21,19,20,14,15,19,19,33,33,30,30,31,31,24,22,24,25,27,27,28,28,23,23,36,35,32,33,26,25,10,9,22,20,24,24,30,28,24,24,32,29,28,28,23,24,20,19,25,24,25,24,23,23,19,18,15,15,13,13,29,29,26,27,24,24,23,21,14,15,20,20,19,18,28,28,34,33,35,35,29,26,32,33,24,23,25,24,24,24,16,17,17,16,12,12,25,23,16,16,16,17,7,5,22,21,13,14,22,19,20,20,29,27,16,15,30,30,19,19,24,26,24,24,13,11,23,24,26,27,25,23,26,25,22,21,23,22,24,24,21,21,11,13,30,27,26,25,23,24,26,26,13,10,7,7,17,17,24,20,29,29,21,21,12,12,33,33,23,23,17,17,19,18,14,15,29,28,20,21,9,9,27,27,25,25,13,13,20,20,2,2,17,17,15,14,30,29,9,10,0,0,2,2,20,20,25,25,5,6,3,2,14,13,15,16,28,27,18,17,0,0,7,7,11,12,11,9,9,9,19,19,7,7,0,0,9,9,31,31,27,27,12,11,16,17,19,18,16,17,11,11,4,4,8,5,10,8,14,14,10,10,14,12,16,20,24,24,18,21,30,28,20,20,24,26,40,41,36,35,25,26,28,27,36,35,19,15,11,9,22,22,20,19,22,21,4,3,1,1,
11,12,0,0,3,1,5,4,16,14,5,5,7,6,3,4,31,32,0,0,7,5,2,2,7,6,6,8,6,5,7,6,3,5,0,0,8,4,11,9,0,0,0,0,0,0,0,0,0,0,5,10,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,5,3,0,0,0,0,0,0,5,5,3,4,5,1,19,19,0,0,0,0,19,17,13,13,4,4,9,8,0,0,16,17,5,2,6,7,11,10,18,19,13,11,0,0,0,0,13,12,6,7,8,14,0,0,7,8,18,17,6,5,6,7,22,22,9,8,13,12,17,17,9,8,4,3,5,3,13,13,19,18,10,11,17,17,10,9,12,12,6,11,10,9,0,0,10,10,19,18,13,13,24,24,14,16,24,30,33,33,39,39,37,38,41,40,37,37,31,30,32,33,31,29,34,35,25,25,28,27,35,34,34,35,32,31,20,19,29,27,27,27,13,13,31,31,27,27,23,23,33,32,34,36,37,35,33,34,37,36,32,32,31,31,27,26,33,33,40,39,38,37,28,28,29,28,42,41,32,31,34,33,40,39,37,37,26,25,23,23,22,21,25,25,39,37,33,33,31,31,29,29,36,36,37,37,36,35,31,32,28,26,29,29,40,40,32,31,29,27,36,36,22,21,29,29,29,28,27,27,20,18,25,24,28,26,29,29,30,29,31,29,39,39,38,38,33,32,27,25,36,37,31,30,26,25,39,38,29,29,25,23,32,32,31,32,22,22,27,27,39,37,25,26,26,24,32,33,16,15,12,11,34,33,33,33,30,29,36,36,32,31,24,24,26,26,28,27,36,35,29,30,21,19,15,14,29,28,27,28,16,15,21,21,26,25,26,25,30,29,22,22,26,25,24,23,21,22,14,13,25,25,29,29,25,27,28,27,27,27,29,28,25,24,26,27,19,17,26,27,28,27,28,27,24,23,29,30,32,32,24,23,27,26,21,22,25,25,14,13,26,25,31,30,23,23,11,10,23,22,19,20,17,14,19,20,34,32,23,22,32,33,25,25,32,32,25,23,14,14,31,34,33,33,29,28,30,28,13,12,27,27,25,25,34,34,21,22,38,36,35,34,19,19,28,26,20,17,15,13,14,12,24,23,30,29,34,33,21,21,36,36,19,17,24,23,30,29,11,12,22,21,22,23,10,9,13,11,22,21,13,10,19,19,14,14,25,22,21,21,25,24,19,20,18,16,17,17,24,24,30,30,18,17,16,16,22,20,14,16,23,21,19,16,6,8,2,1,20,22,24,22,14,13,24,25,14,13,19,17,14,16,24,23,20,20,18,15,6,6,19,19,21,16,16,19,4,3,11,9,16,15,18,19,24,24,18,17,22,24,18,17,22,26,37,35,26,26,32,34,27,27,29,27,13,13,13,13,12,10,26,25,20,20,31,29,19,18,11,9,7,4,4,5,
15,14,0,0,8,5,8,9,15,13,3,4,7,5,4,5,30,30,0,0,5,6,7,5,13,12,13,14,9,9,11,8,5,7,0,0,9,6,10,9,1,0,0,0,0,0,0,0,0,0,18,18,2,0,0,0,0,0,0,0,0,0,4,4,1,2,0,0,21,17,4,4,1,2,7,6,15,15,14,14,8,7,28,31,0,0,0,0,20,18,14,14,7,9,13,11,0,0,19,20,4,1,0,1,7,3,15,17,11,7,0,0,0,0,15,14,9,11,13,16,0,0,7,8,16,15,4,4,8,9,21,20,10,8,13,13,21,21,8,7,0,0,0,0,12,12,21,20,9,10,18,18,8,8,18,18,9,6,8,8,0,0,12,13,19,19,15,15,24,24,16,17,24,33,34,34,39,39,37,38,41,40,36,36,30,31,31,30,29,27,33,35,25,24,24,22,34,31,35,36,30,31,18,18,25,25,25,25,15,17,29,29,23,23,17,17,27,27,30,30,36,35,31,31,40,39,31,30,25,25,21,21,27,27,35,35,33,33,24,24,27,27,43,43,29,29,31,31,37,37,33,33,23,23,21,21,23,22,23,23,41,41,35,35,27,26,25,26,39,38,39,38,39,36,32,33,25,23,29,29,39,40,34,35,25,23,34,33,22,21,28,28,27,26,24,25,21,17,20,21,28,26,28,27,23,21,22,21,35,35,39,40,33,32,29,29,37,37,32,31,26,25,42,42,31,30,21,21,27,27,29,29,20,21,29,29,38,37,23,23,23,23,33,33,11,11,15,15,33,33,31,31,25,25,36,35,29,29,23,23,22,22,29,29,31,30,22,23,17,17,13,11,27,25,18,18,17,16,21,21,25,25,22,22,37,35,19,20,24,23,19,19,19,19,17,17,28,27,30,29,18,21,23,21,27,26,29,27,25,23,18,19,18,16,27,28,25,23,31,29,23,22,29,31,31,31,23,22,25,24,18,19,21,20,17,15,22,24,31,30,17,17,11,10,23,20,16,17,15,13,18,17,29,29,20,20,32,33,25,25,36,35,28,26,14,13,32,33,35,31,30,30,24,23,9,11,31,30,29,28,28,29,20,20,39,39,35,33,22,23,31,29,20,15,12,11,10,8,19,19,27,26,33,33,18,17,35,35,13,13,21,21,30,29,13,13,17,17,19,19,16,15,16,15,16,16,11,11,16,17,17,17,27,26,21,21,19,21,14,15,9,8,12,13,25,23,35,33,17,15,15,17,27,25,24,25,21,20,17,15,11,11,0,0,16,16,19,18,17,16,19,19,15,13,20,19,9,9,18,18,18,19,19,17,6,5,17,17,20,17,19,20,1,1,10,9,17,17,20,19,26,25,11,11,19,21,25,27,30,31,37,37,27,27,34,36,26,25,28,27,13,13,14,13,11,10,24,22,17,17,28,26,15,15,5,5,0,0,3,3,
0,5,0,0,0,0,1,2,14,15,7,9,6,3,1,2,11,9,3,3,0,0,3,1,17,17,32,33,22,22,20,19,20,22,0,0,13,14,16,15,13,12,10,8,3,5,1,0,0,0,11,10,5,3,0,0,0,0,3,2,3,1,0,0,4,5,8,6,7,7,0,0,0,0,0,1,0,0,0,0,0,0,17,18,0,0,0,0,6,3,11,11,0,0,0,0,0,0,12,12,1,1,0,0,4,1,5,7,5,1,0,0,0,0,3,3,2,4,6,7,0,0,11,13,16,15,7,5,11,10,19,19,18,16,18,18,10,9,5,4,16,15,17,15,22,22,22,20,16,15,11,12,11,10,22,24,6,4,11,11,1,0,13,14,16,16,14,14,16,17,8,7,11,18,30,31,24,25,35,37,31,30,31,29,30,31,34,32,29,29,33,35,17,15,16,15,30,29,31,32,28,29,23,23,19,19,23,22,16,17,41,41,31,31,29,29,29,29,43,43,30,29,29,29,34,33,39,39,27,25,31,31,29,29,30,29,31,31,23,23,34,33,37,37,33,33,33,33,20,19,33,33,22,21,27,27,35,34,29,28,41,41,41,41,21,21,17,17,39,37,38,37,30,29,25,25,31,30,31,31,31,31,31,33,33,31,33,31,25,23,31,31,29,29,23,23,22,19,23,23,40,39,37,37,15,14,18,19,39,38,40,39,25,25,33,33,33,33,32,31,33,31,43,41,30,29,23,23,34,33,21,21,20,21,35,35,28,27,21,21,23,23,37,37,24,23,16,16,29,29,23,23,35,35,35,35,33,32,29,29,17,16,29,29,30,29,30,29,25,25,23,23,33,33,25,23,16,15,35,35,18,19,17,17,30,27,11,10,12,11,9,9,29,30,37,37,35,35,26,25,25,26,29,29,24,22,32,31,33,32,21,21,23,23,23,23,16,15,21,19,29,29,27,28,33,33,21,20,36,36,32,32,23,21,26,25,33,33,42,39,21,22,15,13,23,21,21,21,19,17,23,23,22,21,13,12,35,37,29,29,31,29,21,20,31,30,42,42,32,29,31,31,15,14,0,0,20,19,25,25,19,19,28,28,31,30,29,28,15,16,26,25,20,20,19,20,13,13,16,17,19,17,20,21,11,9,15,15,11,11,18,17,39,37,19,19,11,11,15,15,11,11,7,7,25,24,13,13,19,19,27,26,26,27,23,23,18,19,25,25,17,16,19,19,40,38,30,30,24,23,30,31,28,26,34,33,22,23,21,19,9,9,0,0,17,16,17,17,11,10,35,33,19,18,25,23,4,5,8,8,17,17,17,15,7,7,19,19,21,21,19,19,3,1,13,13,25,24,25,25,30,31,18,18,30,30,24,24,35,35,33,33,33,30,33,34,10,9,27,26,15,15,17,15,8,7,27,25,23,22,36,35,24,25,21,19,7,7,8,7,
0,0,5,3,0,0,0,0,17,17,5,7,4,1,1,1,9,7,3,2,0,0,0,0,16,14,31,33,24,24,20,20,18,19,7,4,10,8,16,14,12,12,6,4,4,4,1,0,3,1,10,12,8,6,0,0,0,0,7,8,3,0,0,0,6,6,12,12,5,4,0,0,0,0,0,1,6,4,1,1,0,1,18,19,1,1,0,0,6,5,8,8,2,3,4,3,5,6,16,16,7,7,3,3,5,4,5,7,5,1,0,0,2,0,3,2,2,4,7,7,0,0,11,11,13,13,3,3,10,9,17,17,18,17,17,17,3,3,3,3,15,15,13,13,21,20,20,20,15,15,9,9,12,11,24,24,9,9,11,11,7,7,7,7,14,13,11,11,13,15,11,11,9,17,33,34,25,26,35,35,32,31,32,31,30,30,37,37,32,32,31,33,21,17,19,20,31,30,29,30,30,29,25,24,22,23,25,22,22,23,43,43,37,37,33,33,29,29,39,39,31,31,31,31,39,39,38,38,26,25,33,33,23,23,31,31,33,33,27,27,31,31,36,35,31,31,33,33,19,19,33,33,25,25,33,33,33,33,29,28,43,43,43,43,17,17,17,16,39,37,37,37,31,30,28,28,33,32,32,31,30,28,35,37,33,33,31,29,28,27,28,28,29,28,23,24,20,19,26,27,41,37,36,36,17,15,19,20,39,37,40,40,27,27,32,31,29,29,32,31,36,35,42,41,29,29,24,23,33,31,19,19,24,25,35,35,27,27,25,25,25,25,35,35,25,25,19,19,29,29,21,21,31,31,35,35,33,31,30,31,18,17,33,33,25,25,27,26,25,25,22,22,29,29,23,23,17,16,35,35,18,18,21,22,25,24,8,8,11,11,11,11,28,28,33,33,35,35,24,23,24,24,25,25,23,21,31,30,34,34,20,21,20,20,20,19,14,14,25,24,25,24,25,26,35,34,26,27,39,37,33,33,23,21,23,23,33,34,39,38,22,23,15,14,25,22,24,24,19,17,20,20,21,20,8,9,30,31,33,33,33,31,24,23,30,31,39,39,31,29,28,27,12,11,0,0,19,18,27,27,19,19,36,35,33,30,28,27,18,17,23,23,21,19,25,26,18,18,18,18,19,18,19,19,10,11,13,13,11,11,15,15,42,40,21,21,9,9,17,17,15,13,8,9,27,27,17,16,17,17,26,25,21,23,23,23,15,15,29,29,19,18,19,19,40,38,28,29,27,27,33,33,29,26,35,33,24,27,27,24,9,10,0,0,21,18,15,17,10,7,34,33,20,19,24,23,12,11,13,13,21,20,19,17,11,13,21,21,24,22,20,20,6,5,12,12,23,21,23,23,24,25,16,15,26,25,19,22,28,28,33,33,33,33,36,34,17,16,28,27,20,20,18,17,9,9,24,21,20,16,29,31,25,24,19,17,6,6,7,7,
2,0,0,0,0,0,0,0,0,1,0,0,0,0,8,9,6,4,0,0,0,0,6,5,18,14,14,14,9,11,4,4,11,9,5,9,12,10,15,13,9,8,3,2,12,12,12,11,11,8,7,7,12,11,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,9,5,0,0,0,1,2,3,1,2,0,0,0,0,9,8,2,0,0,0,0,0,0,0,8,9,3,3,0,0,0,0,12,11,3,1,0,0,0,0,3,4,2,4,0,0,14,16,18,17,7,7,5,3,22,21,13,11,11,11,2,3,10,10,21,21,14,13,13,11,12,12,18,15,5,7,26,23,20,20,1,1,20,20,18,17,10,11,16,15,15,15,12,13,20,19,8,12,22,27,25,25,31,31,28,27,30,31,26,27,39,35,34,34,34,35,29,27,37,38,32,31,30,29,33,33,39,38,31,31,31,29,23,23,41,41,39,39,27,27,29,29,37,37,29,29,37,37,33,33,39,39,33,33,33,33,33,33,31,31,31,31,29,29,27,27,32,31,39,38,29,29,11,10,35,35,25,25,29,29,41,41,31,30,33,33,39,39,27,27,34,34,33,32,31,31,30,29,29,29,33,32,35,34,33,32,32,33,28,26,31,31,34,32,33,34,34,32,29,29,27,26,25,24,29,27,32,32,11,9,27,26,33,32,35,34,27,27,32,32,32,31,24,24,32,29,36,36,30,30,29,28,30,28,17,17,23,23,31,32,17,17,19,19,17,17,21,21,27,27,31,31,33,32,25,25,24,22,22,23,32,30,27,28,27,25,29,29,25,25,31,31,40,40,31,31,27,27,29,29,21,19,26,26,21,21,23,24,30,29,20,19,9,9,12,12,29,28,37,37,29,29,16,15,30,30,38,39,28,26,28,28,24,23,19,19,28,29,28,26,18,20,27,27,27,25,20,21,26,25,30,31,33,33,33,33,34,33,31,31,33,31,27,27,27,26,9,8,19,19,20,19,28,27,23,23,12,11,11,12,30,27,29,30,27,25,25,26,41,41,20,19,12,10,19,18,13,13,19,18,20,18,25,26,16,16,30,29,33,33,26,26,22,22,24,24,23,22,29,28,19,19,24,24,23,21,20,20,5,5,16,16,23,22,19,20,28,26,22,21,28,27,29,28,20,21,23,23,24,25,16,15,20,18,19,20,20,19,19,20,24,23,27,27,20,19,19,19,39,39,21,22,22,23,23,23,11,7,20,20,17,19,21,20,0,0,1,0,21,19,14,16,21,19,25,23,16,16,17,17,15,13,23,21,15,15,11,11,20,21,18,18,12,9,14,15,17,16,17,16,25,24,21,24,1,2,19,17,25,24,18,21,28,25,38,40,38,37,27,29,2,4,23,23,15,15,13,13,13,10,24,22,16,17,14,14,11,9,16,14,9,9,9,7,
20,21,0,0,7,8,0,0,8,7,0,0,6,5,10,11,17,14,0,0,0,0,16,18,16,16,6,6,0,0,0,0,0,0,10,12,14,11,11,11,8,7,7,7,11,9,12,11,7,4,10,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,1,0,1,0,0,0,1,3,2,2,1,0,0,0,5,5,5,1,0,0,0,0,0,0,14,16,10,11,0,0,0,0,12,10,1,1,4,0,11,9,4,5,0,0,0,0,4,5,15,15,13,14,2,1,13,13,14,13,13,13,9,9,16,15,12,12,0,0,7,7,7,8,11,11,5,6,12,11,18,17,2,1,23,23,17,16,9,9,17,17,13,13,9,9,20,19,5,8,12,18,32,31,21,22,32,33,31,31,29,29,36,37,35,33,36,36,28,26,40,42,28,26,24,25,33,32,31,30,32,33,31,29,34,35,34,34,36,35,26,27,32,32,27,27,31,30,34,34,29,29,37,37,33,31,30,31,27,27,39,38,34,32,31,31,27,27,31,31,37,33,28,27,24,24,33,34,20,20,31,31,45,45,32,29,22,23,29,30,33,32,46,46,36,35,30,30,34,32,37,37,35,35,37,37,43,40,40,39,25,25,31,32,34,31,34,33,32,31,29,29,31,31,23,23,23,21,24,23,15,15,27,27,35,35,34,33,35,35,25,25,27,27,13,13,34,32,36,37,27,27,24,24,33,31,31,31,21,20,24,25,19,19,27,27,23,22,24,24,27,26,31,31,31,30,27,27,17,14,21,23,37,36,31,31,27,26,28,28,14,14,26,27,25,24,29,28,32,32,35,36,27,25,22,21,27,26,20,19,33,32,33,34,13,11,11,11,12,11,19,19,27,27,19,19,30,29,33,34,25,24,25,27,20,20,13,13,21,21,20,19,24,24,23,23,28,27,27,26,31,29,29,31,37,37,30,30,28,28,28,28,18,17,13,13,28,26,16,16,14,14,13,12,30,28,20,20,15,13,17,19,30,27,36,37,30,29,27,28,33,34,10,9,9,8,8,7,11,10,20,19,23,22,23,24,18,19,32,31,30,30,21,21,33,33,19,19,23,21,27,27,5,4,15,15,22,21,21,21,17,17,15,16,28,27,33,33,33,32,19,19,27,27,31,28,24,25,37,37,23,23,15,15,29,28,19,20,19,16,16,17,25,25,18,18,19,16,22,23,32,32,22,23,20,20,18,18,16,13,25,25,10,11,12,12,0,0,0,0,19,18,14,16,17,17,11,9,7,7,12,11,15,15,32,31,11,11,15,15,31,31,22,22,12,9,16,16,18,17,22,21,39,40,28,30,0,0,31,30,20,19,24,25,31,31,45,46,39,40,23,23,8,8,16,16,14,14,3,3,18,15,29,28,12,13,8,8,10,6,8,7,10,9,8,8,
24,25,0,0,4,2,0,0,0,0,0,0,11,11,13,10,14,16,4,3,0,0,16,16,14,14,2,2,0,0,0,0,0,0,4,7,14,12,10,9,5,3,4,3,2,1,9,9,6,3,8,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,3,2,4,2,0,0,8,8,5,3,0,0,0,0,1,0,15,16,14,14,0,0,4,0,12,11,1,0,2,0,8,6,8,7,4,5,0,2,8,10,19,17,15,15,1,0,10,10,9,8,13,11,9,9,17,15,13,12,0,0,9,10,9,9,11,11,6,7,9,10,14,14,4,3,24,24,16,16,13,13,19,19,15,15,7,7,18,17,5,7,12,18,35,33,26,27,35,37,36,35,36,37,33,33,35,34,38,38,29,29,41,41,31,29,27,29,39,37,29,31,33,33,29,29,39,38,36,36,37,36,27,27,35,35,29,29,34,35,33,33,27,27,40,40,37,37,32,32,25,25,43,43,35,33,35,35,30,31,31,31,41,39,33,33,31,32,37,37,22,22,31,31,45,45,37,34,21,23,31,31,37,37,49,48,41,41,35,35,33,33,32,31,35,37,39,39,45,44,43,43,26,25,32,33,38,36,41,41,33,31,34,33,37,35,20,19,26,25,29,29,14,13,30,30,37,36,35,34,36,35,26,26,26,25,14,14,37,34,36,37,26,25,23,24,40,37,31,31,20,18,22,23,16,15,24,23,27,25,27,28,27,26,30,30,31,30,30,30,15,13,23,25,37,36,32,32,31,30,28,27,15,15,30,31,29,28,31,29,35,36,40,41,28,26,22,22,26,24,23,21,29,29,37,38,11,8,13,13,9,8,20,21,26,25,18,17,36,37,33,31,27,27,27,29,22,21,19,19,23,23,19,18,26,25,23,23,28,28,29,28,35,34,28,29,35,35,26,26,30,28,30,29,20,19,11,11,36,35,17,16,7,6,11,9,36,33,23,22,9,7,19,17,31,31,37,37,33,31,29,30,33,34,7,5,9,7,8,7,5,3,20,19,23,22,28,26,16,19,26,25,31,31,19,19,29,29,23,23,25,23,26,25,0,0,15,15,22,21,25,23,20,19,13,13,25,23,32,31,31,29,21,19,32,33,33,32,25,25,33,33,21,21,11,11,26,24,22,22,20,17,13,14,27,27,12,12,18,17,23,23,29,29,21,20,17,17,17,16,21,19,24,25,11,9,9,11,0,0,0,0,15,15,13,14,21,19,7,6,5,5,14,13,15,15,29,27,9,9,16,15,33,31,22,22,12,10,18,18,28,26,21,22,34,35,27,26,0,0,33,31,19,17,25,26,33,33,43,44,38,39,22,22,6,6,20,20,19,17,4,3,18,19,29,28,14,13,7,7,15,11,9,7,18,19,15,14,
0,5,7,7,0,0,0,1,0,0,0,0,7,8,8,9,13,10,7,7,0,0,11,10,8,7,12,12,5,3,3,5,3,3,17,20,15,9,5,4,0,0,2,3,0,0,6,6,6,2,5,4,3,3,2,0,10,13,0,0,2,0,8,9,1,2,13,12,8,8,5,5,0,0,0,0,0,0,0,0,0,0,1,2,2,1,8,9,9,8,0,0,8,6,0,0,0,0,5,3,9,12,15,14,5,5,15,14,13,13,13,14,14,11,11,7,5,3,0,0,8,10,0,0,5,5,17,18,6,5,8,7,13,12,17,17,0,0,8,8,7,5,0,0,7,8,13,13,0,0,10,11,3,3,7,7,9,8,18,19,21,21,7,7,15,15,13,13,2,1,1,0,1,3,17,24,30,29,18,18,29,31,34,33,42,41,29,29,26,25,29,30,22,23,27,27,24,21,26,28,33,30,25,27,33,33,33,33,43,41,34,34,42,40,32,33,39,39,27,27,35,35,27,26,17,16,30,31,29,27,25,25,15,15,35,35,31,30,35,35,21,23,27,27,20,18,28,28,36,37,39,39,32,31,29,29,37,36,25,24,23,24,24,23,27,27,35,35,34,32,30,29,30,31,25,24,23,23,20,21,39,39,46,44,31,32,32,32,32,31,28,28,29,28,32,31,42,41,34,34,33,31,24,23,37,36,26,25,35,34,34,34,34,33,17,18,21,19,17,17,23,23,31,31,22,22,26,27,36,35,35,35,22,21,15,15,20,19,34,33,33,32,30,31,21,21,31,31,25,25,27,27,19,18,22,23,25,25,23,22,27,27,37,36,18,17,21,22,20,21,17,16,36,35,36,37,31,31,21,21,31,30,29,27,30,32,34,35,14,12,11,11,13,11,17,19,19,19,16,16,42,42,13,13,30,28,32,33,16,14,29,30,20,20,20,20,41,39,22,22,16,17,19,19,40,40,23,22,35,35,25,25,31,30,28,25,13,14,4,5,38,36,23,24,12,12,16,14,21,19,6,6,13,13,26,26,36,37,40,39,34,32,22,24,25,26,13,12,20,18,23,23,17,16,11,11,27,27,28,25,19,22,22,21,21,21,17,17,34,33,35,36,23,21,22,21,0,0,17,17,23,22,24,23,24,23,11,11,10,10,22,22,33,32,20,19,22,25,27,27,23,23,27,27,17,17,11,11,21,20,38,37,23,21,21,22,9,8,4,5,13,14,30,29,22,21,24,23,12,9,18,18,19,17,15,15,15,14,2,5,15,13,0,0,25,25,22,21,5,5,9,9,5,5,15,15,15,15,22,21,14,13,15,15,31,31,25,25,12,12,7,9,28,26,24,25,28,29,17,15,6,5,21,19,9,9,7,7,15,15,31,32,27,27,22,21,13,11,18,17,17,17,8,7,7,9,8,5,21,21,7,5,22,19,12,11,19,22,15,14,
