-73.936875,45.415985,8.704
-73.936819,45.416006,8.729
-73.936762,45.416027,8.756
-73.936705,45.416048,8.759
-73.936649,45.416069,8.79
-73.936595,45.41609,8.835
-73.936541,45.416111,8.863
-73.936489,45.416133,8.908
-73.936437,45.416155,8.941
-73.936385,45.416176,8.968
-73.936335,45.416198,8.989
-73.936289,45.416221,8.965
-73.936245,45.416245,8.913
-73.936203,45.416267,8.84
-73.936163,45.416287,8.818
-73.936125,45.416304,8.805
-73.936087,45.416319,8.793
-73.936051,45.416332,8.839
-73.936014,45.416344,8.9
-73.935977,45.416354,8.889
-73.935941,45.416365,8.81
-73.935907,45.416378,8.747
-73.935878,45.416395,8.716
-73.935857,45.416417,8.656
-73.935849,45.416442,8.615
-73.935857,45.416466,8.607
-73.93588,45.416484,8.639
-73.935913,45.416492,8.664
-73.935946,45.41649,8.705
-73.935978,45.41648,8.825
-73.93601,45.41647,8.849
-73.936045,45.416458,8.758
-73.936081,45.416446,8.686
-73.936119,45.416432,8.622
-73.936156,45.416418,8.613
-73.936195,45.416404,8.605
-73.936233,45.41639,8.661
-73.93627,45.416377,8.744
-73.936306,45.416363,8.807
-73.936344,45.41635,8.832
-73.936382,45.416336,8.806
-73.936421,45.416323,8.797
-73.936461,45.416309,8.788
-73.9365,45.416295,8.8
-73.93654,45.416281,8.805
-73.936579,45.416266,8.747
-73.936618,45.416252,8.697
-73.936656,45.416236,8.695
-73.936695,45.416221,8.673
-73.936734,45.416205,8.639
-73.936774,45.416188,8.548
-73.936815,45.41617,8.462
-73.936855,45.416153,8.453
-73.936895,45.416135,8.487
-73.936934,45.416118,8.477
-73.936972,45.416099,8.515
-73.93701,45.41608,8.505
-73.937049,45.416062,8.417
-73.937086,45.416041,8.341
-73.937122,45.416018,8.311
-73.937156,45.415994,8.301
-73.93719,45.415971,8.305
-73.937225,45.41595,8.354
-73.93726,45.41593,8.384
-73.937297,45.41591,8.378
-73.937336,45.415892,8.35
-73.937376,45.415873,8.33
-73.937416,45.415855,8.358
-73.937458,45.415837,8.334
-73.937499,45.415819,8.283
-73.937541,45.415801,8.262
-73.937582,45.415782,8.225
-73.937625,45.415763,8.147
-73.93767,45.415745,8.066
-73.937714,45.415725,7.972
-73.93776,45.415705,7.844
-73.937807,45.415685,7.764
-73.937855,45.415665,7.666
-73.937905,45.415646,7.62
-73.937955,45.415627,7.558
-73.938004,45.415607,7.518
-73.938054,45.415588,7.468
-73.938105,45.415568,7.383
-73.938156,45.415548,7.339
-73.938207,45.415528,7.278
-73.938257,45.415507,7.246
-73.938308,45.415488,7.252
-73.938358,45.415468,7.317
-73.938408,45.415448,7.333
-73.938459,45.415429,7.332
-73.93851,45.415409,7.291
-73.938562,45.415389,7.216
-73.938616,45.415369,7.158
-73.938672,45.415348,7.121
-73.938728,45.415328,7.086
-73.938783,45.415307,7.1
-73.938838,45.415287,7.167
-73.938893,45.415268,7.306
-73.938948,45.415248,7.471
-73.939003,45.415227,7.564
-73.939059,45.415206,7.627
-73.939116,45.415185,7.709
-73.939172,45.415164,7.826
-73.939227,45.415143,7.882
-73.939284,45.415123,7.913
-73.939339,45.415104,7.928
-73.939394,45.415084,7.967
-73.939449,45.415065,7.991
-73.939503,45.415046,8.035
-73.939556,45.415027,8.099
-73.939603,45.415008,8.138
-73.939643,45.414993,8.234
-73.939682,45.414986,8.317
-73.939715,45.414991,8.374
-73.939734,45.415009,8.32
-73.939732,45.415032,8.289
-73.939712,45.41505,8.247
-73.939685,45.41506,8.21
-73.93966,45.415066,8.187
-73.939642,45.415068,8.17
-73.939628,45.41507,8.157
-73.939611,45.415071,8.138
-73.939591,45.415074,8.112
-73.939568,45.415077,8.086
-73.939542,45.41508,8.037
-73.939513,45.415084,7.995
-73.939482,45.415091,7.967
-73.939449,45.415099,7.953
-73.939414,45.415108,7.953
-73.939378,45.415119,7.913
-73.939343,45.415131,7.921
-73.939307,45.415144,7.944
-73.939271,45.415159,7.976
-73.939236,45.415175,7.954
-73.939198,45.415191,7.883
-73.93916,45.415209,7.696
-73.939122,45.415228,7.533
-73.939083,45.415248,7.41
-73.939044,45.415267,7.321
-73.939003,45.415284,7.267
-73.938962,45.415302,7.185
-73.938918,45.415318,7.089
-73.938873,45.415335,7.055
-73.938828,45.415353,7.033
-73.938783,45.415372,7.032
-73.938737,45.415391,7.073
-73.938692,45.415408,7.108
-73.938647,45.415427,7.144
-73.938601,45.415444,7.152
-73.938554,45.415463,7.181
-73.938508,45.415481,7.21
-73.938461,45.415501,7.214
